taxon_id,lookup_name,scientific_name,authorship,taxon_rank,family,genus,chinese_name
wcvp:525356,Distimake dissectus,Distimake dissectus,(Jacq.) A.R.Simões & Staples,species,Convolvulaceae,Distimake,多裂鱼黄草
wcvp:525385,Distimake quinatus,Distimake quinatus,(R.Br.) A.R.Simões & Staples,species,Convolvulaceae,Distimake,指叶山猪菜
wcvp:517551,Stauntonia pterocaulis,Stauntonia pterocaulis,(T.Chen & Q.H.Chen) Christenh.,species,Lardizabalaceae,Stauntonia,棱茎八月瓜
wcvp:517552,Stauntonia purpurea,Stauntonia purpurea,Y.C.Liu & F.Y.Lu,species,Lardizabalaceae,Stauntonia,紫花野木瓜
wcvp:517556,Stauntonia trinervia,Stauntonia trinervia,Merr.,species,Lardizabalaceae,Stauntonia,三脉野木瓜
wcvp:517557,Stauntonia yaoshanensis,Stauntonia yaoshanensis,F.N.Wei & S.L.Mo,species,Lardizabalaceae,Stauntonia,瑶山野木瓜
wcvp:525434,Eulophia picta,Eulophia picta,(R.Br.) Ormerod,species,Orchidaceae,Eulophia,地宝兰
wcvp:525506,Eumachia straminea,Eumachia straminea,"(Hutch.) Barrabé, C.M.Taylor & Razafim.",species,Rubiaceae,Eumachia,黄脉九节
wcvp:2329110,Justicia patentiflora,Justicia patentiflora,Hemsl.,species,Acanthaceae,Justicia,野靛棵
wcvp:525585,Foonchewia coriacea,Foonchewia coriacea,(Dunn) Z.Q.Song,species,Rubiaceae,Foonchewia,宽昭木
wcvp:525607,Fargesia microauriculata,Fargesia microauriculata,"M.S.Sun, D.Z.Li & H.Q.Yang",species,Poaceae,Fargesia,小耳箭竹
wcvp:525608,Fimbristylis minuticulmis,Fimbristylis minuticulmis,X.F.Jin & C.Z.Zheng,species,Cyperaceae,Fimbristylis,矮秆飘拂草
wcvp:525609,Fimbristylis longquanensis,Fimbristylis longquanensis,"X.F.Jin, Y.F.Lu & C.Z.Zheng",species,Cyperaceae,Fimbristylis,龙泉飘拂草
wcvp:41494,Claoxylon khasianum,Claoxylon khasianum,Hook.f.,species,Euphorbiaceae,Claoxylon,膜叶白桐树
wcvp:525659,Gelidocalamus xunwuensis,Gelidocalamus xunwuensis,W.G.Zhang & G.Y.Yang,species,Poaceae,Gelidocalamus,寻乌短枝竹
wcvp:525697,Lolium chayuense,Lolium chayuense,"(L.Liu) Banfi, Galasso, Foggi, Kopecký & Ardenghi",species,Poaceae,Lolium,察隅羊茅
wcvp:525703,Liparis pingtaoi,Liparis pingtaoi,"(G.D.Tang, X.Y.Zhuang & Z.J.Liu) J.M.H.Shaw",species,Orchidaceae,Liparis,秉滔扁莛兰
wcvp:525815,Herminium tibeticum,Herminium tibeticum,"X.H.Jin, Schuit. & Raskoti",species,Orchidaceae,Herminium,藏东南角盘兰
wcvp:525874,Lolium duratum,Lolium duratum,"(B.S.Sun & H.Peng) Banfi, Galasso, Foggi, Kopecký & Ardenghi",species,Poaceae,Lolium,硬序羊茅
wcvp:525876,Lolium formosanum,Lolium formosanum,"(Honda) Banfi, Galasso, Foggi, Kopecký & Ardenghi",species,Poaceae,Lolium,台湾羊茅
wcvp:525892,Melocalamus cordatus,Melocalamus cordatus,(T.H.Wen & Q.H.Dai) D.Z.Li & M.Y.Zhou,species,Poaceae,Melocalamus,糯米竹
wcvp:525965,Lolium liangshanicum,Lolium liangshanicum,"(L.Liu) Banfi, Galasso, Foggi, Kopecký & Ardenghi",species,Poaceae,Lolium,凉山羊茅
wcvp:525968,Lolium scabriflorum,Lolium scabriflorum,"(L.Liu) Banfi, Galasso, Foggi, Kopecký & Ardenghi",species,Poaceae,Lolium,糙花羊茅
wcvp:2999597,Archidendron nielsenianum,Archidendron nielsenianum,S.S.Dash & Sanjappa,species,Fabaceae,Archidendron,尼尔森氏棋子豆
wcvp:2999935,Diplazium crinitum,Diplazium crinitum,(Baker) C.Chr.,species,Aspleniaceae,Diplazium,褐柄短肠蕨
wcvp:30700,Callicarpa brevipes,Callicarpa brevipes,(Benth.) Hance,species,Lamiaceae,Callicarpa,短柄紫珠
wcvp:2623764,Aeschynanthus angustioblongus,Aeschynanthus angustioblongus,W.T.Wang,species,Gesneriaceae,Aeschynanthus,狭矩芒毛苣苔
wcvp:526107,Musa formobisiana,Musa × formobisiana,"H.L.Chiu, C.T.Shii & T.Y.A.Yang",species,Musaceae,Musa,台拔芭蕉
wcvp:526168,Neottia nujiangensis,Neottia nujiangensis,X.H.Jin,species,Orchidaceae,Neottia,怒江鸟巢兰
wcvp:526178,Neottia fugongensis,Neottia fugongensis,(X.H.Jin) J.M.H.Shaw,species,Orchidaceae,Neottia,福贡对叶兰
wcvp:30845,Callicarpa loboapiculata,Callicarpa loboapiculata,Metcalf,species,Lamiaceae,Callicarpa,尖萼紫珠
wcvp:526900,Stipa zhadaensis,Stipa zhadaensis,L.Q.Zhao & K.Guo,species,Poaceae,Stipa,札达针茅
wcvp:2747364,Cuminum cyminum,Cuminum cyminum,L.,species,Apiaceae,Cuminum,孜然芹
wcvp:524584,Aspidistra nutans,Aspidistra nutans,Aver. & Tillich,species,Asparagaceae,Aspidistra,垂花蜘蛛抱蛋
wcvp:3000061,Equisetum variegatum,Equisetum variegatum,Schleich. ex F.Weber & D.Mohr,species,Equisetaceae,Equisetum,斑纹木贼
wcvp:526235,Paphiopedilum notatisepalum,Paphiopedilum notatisepalum,"Z.J.Liu, Meina Wang & S.R.Lan",species,Orchidaceae,Paphiopedilum,紫斑兜兰
wcvp:30882,Callicarpa membranacea,Callicarpa membranacea,C.H.Chang,species,Lamiaceae,Callicarpa,窄叶紫珠
wcvp:30899,Callicarpa nudiflora,Callicarpa nudiflora,Hook. & Arn.,species,Lamiaceae,Callicarpa,裸花紫珠
wcvp:30904,Callicarpa oligantha,Callicarpa oligantha,Merr.,species,Lamiaceae,Callicarpa,罗浮紫珠
wcvp:30916,Callicarpa pauciflora,Callicarpa pauciflora,Chun ex H.T.Chang,species,Lamiaceae,Callicarpa,少花紫珠
wcvp:30918,Callicarpa pedunculata,Callicarpa pedunculata,R.Br.,species,Lamiaceae,Callicarpa,杜虹花
wcvp:30934,Callicarpa prolifera,Callicarpa prolifera,C.Y.Wu,species,Lamiaceae,Callicarpa,抽芽紫珠
wcvp:526286,Phrynium yunnanense,Phrynium yunnanense,Y.S.Ye & L.Fu,species,Marantaceae,Phrynium,河口柊叶
wcvp:526383,Platanthera orbicularis,Platanthera orbicularis,"(Hook.f.) X.H.Jin, Schuit. & Raskoti",species,Orchidaceae,Platanthera,圆唇舌唇兰
wcvp:2747333,Cullenia ceylanica,Cullenia ceylanica,(Gardner) Wight ex K.Schum.,species,Malvaceae,Cullenia,榴梿
wcvp:3000575,Primulina purpurea,Primulina purpurea,"F.Wen, Bo Zhao & Y.G.Wei",species,Gesneriaceae,Primulina,紫花报春苣苔
wcvp:3000576,Primulina guizhongensis,Primulina guizhongensis,"Bo Zhao, B.Pan & F.Wen",species,Gesneriaceae,Primulina,桂中报春苣苔
wcvp:2747360,Cuminum borszczowii,Cuminum borszczowii,(Regel & Schmalh.) Koso-Pol.,species,Apiaceae,Cuminum,长毛孜然芹
wcvp:526517,Pleione arunachalensis,Pleione arunachalensis,"Hareesh, Kumar & M.Sabu",species,Orchidaceae,Pleione,藏南独蒜兰
wcvp:526562,Rohdea fargesii,Rohdea fargesii,(Baill.) Y.F.Deng,species,Asparagaceae,Rohdea,开口箭
wcvp:526566,Randia tafallana,Randia tafallana,Cornejo,species,Rubiaceae,Randia,小玉叶金花
wcvp:526576,Salvia abrotanoides,Salvia abrotanoides,(Kar.) Sytsma,species,Lamiaceae,Salvia,分药花
wcvp:526615,Ridsdalea daweishanensis,Ridsdalea daweishanensis,(Y.M.Shui & W.H.Chen) J.T.Pereira,species,Rubiaceae,Ridsdalea,大围山石榴茜
wcvp:526632,Rubia hangii,Rubia hangii,L.E Yang & Z.L.Nie,species,Rubiaceae,Rubia,孙航茜草
wcvp:526661,Rotheca macrostachya,Rotheca macrostachya,(Turcz.) Leerat. & Chantar.,species,Lamiaceae,Rotheca,抽莛三对节
wcvp:44790,Codiaeum variegatum,Codiaeum variegatum,(L.) Rumph. ex A.Juss.,species,Euphorbiaceae,Codiaeum,变叶木
wcvp:526688,Salvia yangii,Salvia yangii,B.T.Drew,species,Lamiaceae,Salvia,滨藜叶分药花
wcvp:527060,Trisetopsis junghuhnii,Trisetopsis junghuhnii,(Buse) Röser & A.Wölk,species,Poaceae,Trisetopsis,变绿山燕麦
wcvp:527067,Trisetopsotrichon altius,× Trisetopsotrichon altius,(Hitchc.) Röser & A.Wölk,species,Poaceae,Trisetopsotrichon,高秆山燕麦
wcvp:527068,Tzveleviochloa potaninii,Tzveleviochloa potaninii,(Tzvelev) Röser & A.Wölk,species,Poaceae,Tzveleviochloa,短药山燕麦
wcvp:527090,Urochloa polystachya,Urochloa polystachya,(Kunth) Mabb.,species,Poaceae,Urochloa,苍白野黍
wcvp:3000924,Erythranthe procera,Erythranthe procera,(A.L.Grant) G.L.Nesom,species,Phrymaceae,Erythranthe,高大沟酸浆
wcvp:527318,Zaqiqah mucronata,Zaqiqah mucronata,(Forssk.) P.M.Peterson & Romasch.,species,Poaceae,Zaqiqah,小獐毛
wcvp:44981,Coelogyne chinensis,Coelogyne chinensis,(Lindl.) Rchb.f.,species,Orchidaceae,Coelogyne,石仙桃
wcvp:527438,Carex ayako-maedae,Carex ayako-maedae,T.Koyama,species,Cyperaceae,Carex,雪霸薹草
wcvp:529349,Dendrobium naungmungense,Dendrobium naungmungense,Q.Liu & X.H.Jin,species,Orchidaceae,Dendrobium,瑙蒙石斛
wcvp:529357,Dendrobium bannaense,Dendrobium bannaense,Y.Q.Tian & Y.B.Huang,species,Orchidaceae,Dendrobium,版纳石斛
wcvp:3000949,Erythranthe platyphylla,Erythranthe platyphylla,(Franch.) G.L.Nesom,species,Phrymaceae,Erythranthe,南红藤
wcvp:529493,Aspidistra extrorsa,Aspidistra extrorsa,C.R.Lin & D.X.Nong,species,Asparagaceae,Aspidistra,背药蜘蛛抱蛋
wcvp:529708,Gastrochilus setosus,Gastrochilus setosus,Aver. & Vuong,species,Orchidaceae,Gastrochilus,刚毛盆距兰
wcvp:529752,Hydrocharis laevigata,Hydrocharis laevigata,(Humb. & Bonpl. ex Willd.) Byng & Christenh.,species,Hydrocharitaceae,Hydrocharis,水鬼花
wcvp:529791,Gastrochilus dulongjiangensis,Gastrochilus dulongjiangensis,Q.Liu & J.Y.Gao,species,Orchidaceae,Gastrochilus,独龙盆距兰
wcvp:529814,Gastrodia putaoensis,Gastrodia putaoensis,X.H.Jin,species,Orchidaceae,Gastrodia,葡萄天麻
wcvp:529816,Hsuehochloa calcarea,Hsuehochloa calcarea,(C.D.Chu & C.S.Chao) D.Z.Li & Y.X.Zhang,species,Poaceae,Hsuehochloa,纪如竹
wcvp:529854,Heteropolygonatum hainanense,Heteropolygonatum hainanense,Floden,species,Asparagaceae,Heteropolygonatum,海南异黄精
wcvp:529882,Hedychium viridibracteatum,Hedychium viridibracteatum,X.Hu,species,Zingiberaceae,Hedychium,绿苞姜花
wcvp:526768,Scutellaria wuana,Scutellaria wuana,C.L.Xiang & F.Zhao,species,Lamiaceae,Scutellaria,征镒黄芩
wcvp:526782,Scleromitrion sirayanum,Scleromitrion sirayanum,T.C.Hsu & Z.H.Chen,species,Rubiaceae,Scleromitrion,西拉雅蛇舌草
wcvp:528431,Aspidistra austroyunnanensis,Aspidistra austroyunnanensis,"G.W.Hu, Lei Cai & Q.F.Wang",species,Asparagaceae,Aspidistra,滇南蜘蛛抱蛋
wcvp:528447,Aspidistra qijiangensis,Aspidistra qijiangensis,S.Z.He & X.Y.Luo,species,Asparagaceae,Aspidistra,綦江蜘蛛抱蛋
wcvp:528449,Arisaema longitubum,Arisaema longitubum,Z.X.Ma,species,Araceae,Arisaema,长筒南星
wcvp:528467,Bulbophyllum sonii,Bulbophyllum sonii,Aver. & Duy,species,Orchidaceae,Bulbophyllum,紫瓣石豆兰
wcvp:528480,Bulbophyllum yunxiaoense,Bulbophyllum yunxiaoense,"M.H.Li, J.F.Liu & S.P.Chen",species,Orchidaceae,Bulbophyllum,云霄卷瓣兰
wcvp:528481,Begonia qingchengshanensis,Begonia qingchengshanensis,"H.Z.Li, C.I Peng & C.W.Lin",species,Begoniaceae,Begonia,青城山秋海棠
wcvp:528494,Bulbophyllum yongtaiense,Bulbophyllum yongtaiense,"J.F.Liu, S.R.Lan & Y.C.Liang",species,Orchidaceae,Bulbophyllum,永泰卷瓣兰
wcvp:528502,Calanthe wuxiensis,Calanthe wuxiensis,H.P.Deng & F.Q.Yu,species,Orchidaceae,Calanthe,巫溪虾脊兰
wcvp:528557,Aspidistra luochengensis,Aspidistra luochengensis,B.Pan & C.R.Lin,species,Asparagaceae,Aspidistra,罗城蜘蛛抱蛋
wcvp:528560,Achnatherum pilosum,Achnatherum pilosum,Z.S.Zhang & W.L.Chen,species,Poaceae,Achnatherum,毫毛芨芨草
wcvp:528583,Amomum hainanense,Amomum hainanense,"Y.S.Ye, J.P.Liao & P.Zou",species,Zingiberaceae,Amomum,海南豆蔻
wcvp:528596,Boesenbergia quangngaiensis,Boesenbergia quangngaiensis,N.S.Lý,species,Zingiberaceae,Boesenbergia,广义凹唇姜
wcvp:528600,Begonia gulongshanensis,Begonia gulongshanensis,Y.M.Shui & W.H.Chen,species,Begoniaceae,Begonia,古龙山秋海棠
wcvp:528602,Begonia rhytidophylla,Begonia rhytidophylla,Y.M.Shui & W.H.Chen,species,Begoniaceae,Begonia,网脉秋海棠
wcvp:2633061,Amaranthus retroflexus,Amaranthus retroflexus,L.,species,Amaranthaceae,Amaranthus,反枝苋
wcvp:528630,Aspidistra sessiliflora,Aspidistra sessiliflora,Aver. & Tillich,species,Asparagaceae,Aspidistra,无梗蜘蛛抱蛋
wcvp:528673,Begonia ehuangzhangensis,Begonia ehuangzhangensis,"Q.L.Ding, W.Y.Zhao & W.B.Liao",species,Begoniaceae,Begonia,鹅凰嶂秋海棠
wcvp:528687,Begonia bambusetorum,Begonia bambusetorum,"H.Q.Nguyen, Y.M.Shui & W.H.Chen",species,Begoniaceae,Begonia,竹林秋海棠
wcvp:528692,Begonia medogensis,Begonia medogensis,"Jian W.Li, Y.H.Tan & X.H.Jin",species,Begoniaceae,Begonia,中缅秋海棠
wcvp:528699,Begonia ufoides,Begonia ufoides,"C.I Peng, Y.H.Qin & C.W.Lin",species,Begoniaceae,Begonia,碟叶秋海棠
wcvp:528704,Bulbophyllum chrysolabium,Bulbophyllum chrysolabium,L.Li & D.P.Ye,species,Orchidaceae,Bulbophyllum,金唇石豆兰
wcvp:528718,Bambuseria bambusifolia,Bambuseria bambusifolia,"(Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",species,Orchidaceae,Bambuseria,竹叶美柱兰
wcvp:528763,Carex nanpingensis,Carex nanpingensis,X.F.Jin,species,Cyperaceae,Carex,坚硬薹草
wcvp:528791,Cleisocentron malipoense,Cleisocentron malipoense,(Z.J.Liu & L.J.Chen) R.Rice,species,Orchidaceae,Cleisocentron,心启兰
wcvp:528797,Cymbidium lii,Cymbidium lii,"M.Z.Huang, J.M.Yin & G.S.Yang",species,Orchidaceae,Cymbidium,长茎兰
wcvp:528851,Carex nodosa,Carex nodosa,"S.R.Zhang, J.Zhang, Z.Y.Liu, S.Qu & R.G.Han",species,Cyperaceae,Carex,多节薹草
wcvp:529002,Cryptochilus strictus,Cryptochilus strictus,"(Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",species,Orchidaceae,Cryptochilus,鹅白苹兰
wcvp:529020,Castanopsis trichocarpa,Castanopsis trichocarpa,G.A.Fu,species,Fagaceae,Castanopsis,软刺锥
wcvp:529022,Castanopsis oleifera,Castanopsis oleifera,G.A.Fu,species,Fagaceae,Castanopsis,油锥
wcvp:529023,Castanopsis qiongbeiensis,Castanopsis qiongbeiensis,G.A.Fu,species,Fagaceae,Castanopsis,琼北锥
wcvp:529024,Castanopsis wuzhishanensis,Castanopsis wuzhishanensis,G.A.Fu,species,Fagaceae,Castanopsis,五指山锥
wcvp:529918,Habenaria malipoensis,Habenaria malipoensis,Q.Liu & W.L.Zhang,species,Orchidaceae,Habenaria,麻栗坡玉凤花
wcvp:529977,Iris tibetica,Iris tibetica,(Dykes) Bolt.,species,Iridaceae,Iris,青海玉蝉花
wcvp:530075,Isodon aurantiacus,Isodon aurantiacus,Y.P.Chen & C.L.Xiang,species,Lamiaceae,Isodon,橙黄香茶菜
wcvp:530184,Leptodermis hechiensis,Leptodermis hechiensis,R.J.Wang,species,Rubiaceae,Leptodermis,河池野丁香
wcvp:530242,Lanxangia capsiciformis,Lanxangia capsiciformis,(S.Q.Tong) M.F.Newman & Škorničk.,species,Zingiberaceae,Lanxangia,辣椒砂仁
wcvp:530245,Lycoris hubeiensis,Lycoris × hubeiensis,Kun Liu,species,Amaryllidaceae,Lycoris,湖北石蒜
wcvp:530247,Lanxangia tuberculata,Lanxangia tuberculata,(D.Fang) M.F.Newman & Škorničk.,species,Zingiberaceae,Lanxangia,德保豆蔻
wcvp:530248,Lanxangia scarlatina,Lanxangia scarlatina,(H.T.Tsai & P.S.Chen) M.F.Newman & Škorničk.,species,Zingiberaceae,Lanxangia,红花砂仁
wcvp:530249,Lanxangia thysanochilila,Lanxangia thysanochilila,(S.Q.Tong & Y.M.Xia) M.F.Newman & Škorničk.,species,Zingiberaceae,Lanxangia,梳唇砂仁
wcvp:530251,Lanxangia jingxiensis,Lanxangia jingxiensis,(D.Fang & D.H.Qin) M.F.Newman & Škorničk.,species,Zingiberaceae,Lanxangia,狭叶豆蔻
wcvp:530268,Meehania hongliniana,Meehania hongliniana,B.Y.Ding & X.F.Jin,species,Lamiaceae,Meehania,洪林龙头草
wcvp:530321,Microtoena brevipedunculata,Microtoena brevipedunculata,(C.Y.Wu & S.J.Hsuan) Q.Wang,species,Lamiaceae,Microtoena,短梗冠唇花
wcvp:530376,Meistera muricarpa,Meistera muricarpa,(Elmer) Škorničk. & M.F.Newman,species,Zingiberaceae,Meistera,疣果豆蔻
wcvp:530430,Meistera chinensis,Meistera chinensis,(Chun ex T.L.Wu) Škorničk. & M.F.Newman,species,Zingiberaceae,Meistera,海南假砂仁
wcvp:3000957,Erythranthe szechuanensis,Erythranthe szechuanensis,(Y.Y.Pai) G.L.Nesom,species,Phrymaceae,Erythranthe,四川沟酸浆
wcvp:529066,Carex sinosupina,Carex sinosupina,Y.F.Lu & X.F.Jin,species,Cyperaceae,Carex,华仰卧薹草
wcvp:529083,Chamaelirium viridiflorum,Chamaelirium viridiflorum,"Lei Wang, Z.C.Liu & W.B.Liao",species,Melanthiaceae,Chamaelirium,绿花白丝草
wcvp:529181,Calanthe taibaishanensis,Calanthe taibaishanensis,"M.Guo, J.W.Zhai & L.J.Chen",species,Orchidaceae,Calanthe,太白山虾脊兰
wcvp:529188,Caryopteris minor,Caryopteris minor,(C.Pei & S.L.Chen ex C.Y.Wu) C.L.Xiang,species,Lamiaceae,Caryopteris,小叶灰毛莸
wcvp:531029,Pontederia korsakowii,Pontederia korsakowii,(Regel & Maack) M.Pell. & C.N.Horn,species,Pontederiaceae,Pontederia,雨久花
wcvp:531030,Pontederia elata,Pontederia elata,(Ridl.) M.Pell. & C.N.Horn,species,Pontederiaceae,Pontederia,高莛雨久花
wcvp:46537,Congea chinensis,Congea chinensis,Moldenke,species,Lamiaceae,Congea,华绒苞藤
wcvp:531176,Quercus pseudosetulosa,Quercus pseudosetulosa,Q.S.Li & T.Y.Tu,species,Fagaceae,Quercus,万山栎
wcvp:531191,Robiquetia tibetica,Robiquetia tibetica,(W.C.Huang & X.H.Jin) P.O'Byrne,species,Orchidaceae,Robiquetia,西藏槌柱兰
wcvp:531192,Rubia urceolata,Rubia urceolata,X.F.Wang & C.H.Wang,species,Rubiaceae,Rubia,壶花茜草
wcvp:46275,Colocasia esculenta,Colocasia esculenta,(L.) Schott,species,Araceae,Colocasia,芋
wcvp:46281,Colocasia fallax,Colocasia fallax,Schott,species,Araceae,Colocasia,假芋
wcvp:531278,Salvia luteistriata,Salvia luteistriata,"G.X.Hu, E.D.Liu & C.L.Xiang",species,Lamiaceae,Salvia,黄带鼠尾草
wcvp:46354,Colquhounia vestita,Colquhounia vestita,Wall.,species,Lamiaceae,Colquhounia,白毛火把花
wcvp:531566,Strongyleria pannea,Strongyleria pannea,"(Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",species,Orchidaceae,Strongyleria,指叶拟毛兰
wcvp:531587,Sumatroscirpus paniculatocorymbosus,Sumatroscirpus paniculatocorymbosus,(Kük.) Lév.-Bourret & J.R.Starr,species,Cyperaceae,Sumatroscirpus,高山藨草
wcvp:531671,Teucrium pampaninii,Teucrium pampaninii,C.Du,species,Lamiaceae,Teucrium,长毛香科科
wcvp:531722,Tupistra cardinalis,Tupistra cardinalis,"Aver., N.Tanaka & Son",species,Asparagaceae,Tupistra,红柱开口箭
wcvp:531733,Teucrium chowii,Teucrium chowii,Y.H.Tong & N.H.Xia,species,Lamiaceae,Teucrium,全叶香科科
wcvp:2754790,Cytisus nigricans,Cytisus nigricans,L.,species,Fabaceae,Cytisus,黑金雀
wcvp:46995,Coptosapelta diffusa,Coptosapelta diffusa,(Champ. ex Benth.) Steenis,species,Rubiaceae,Coptosapelta,流苏子
wcvp:531857,Urceola laevigata,Urceola laevigata,(Juss.) D.J.Middleton & Livsh.,species,Apocynaceae,Urceola,长节珠
wcvp:531895,Vincetoxicum hainanense,Vincetoxicum hainanense,"(Chun & Tsiang) Meve, H.H.Kong & Liede",species,Apocynaceae,Vincetoxicum,驼峰藤
wcvp:531898,Vincetoxicum hemsleyanum,Vincetoxicum hemsleyanum,(Warb.) Meve & Liede,species,Apocynaceae,Vincetoxicum,宽叶秦岭藤
wcvp:531899,Vincetoxicum henryanum,Vincetoxicum henryanum,Meve & Liede,species,Apocynaceae,Vincetoxicum,紫花娃儿藤
wcvp:531900,Vincetoxicum henryi,Vincetoxicum henryi,(Warb. ex Schltr. & Diels) Meve & Liede,species,Apocynaceae,Vincetoxicum,青龙藤
wcvp:531901,Vincetoxicum hui,Vincetoxicum hui,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,建水娃儿藤
wcvp:531903,Vincetoxicum insigne,Vincetoxicum insigne,"(Tsiang) Meve, H.H.Kong & Liede",species,Apocynaceae,Vincetoxicum,黑水藤
wcvp:531905,Vincetoxicum insulicola,Vincetoxicum insulicola,Meve & Liede,species,Apocynaceae,Vincetoxicum,台湾娃儿藤
wcvp:531907,Vincetoxicum josephrockii,Vincetoxicum josephrockii,Meve & Liede,species,Apocynaceae,Vincetoxicum,山娃儿藤
wcvp:531909,Vincetoxicum koi,Vincetoxicum koi,(Merr.) Meve & Liede,species,Apocynaceae,Vincetoxicum,通天连
wcvp:531910,Vincetoxicum laxiforme,Vincetoxicum laxiforme,Meve & Liede,species,Apocynaceae,Vincetoxicum,杯冠秦岭藤
wcvp:531922,Vincetoxicum gracilentum,Vincetoxicum gracilentum,(Tsiang & P.T.Li) Meve & Liede,species,Apocynaceae,Vincetoxicum,天峨娃儿藤
wcvp:531924,Vincetoxicum gilbertii,Vincetoxicum gilbertii,Meve & Liede,species,Apocynaceae,Vincetoxicum,大花娃儿藤
wcvp:531929,Vincetoxicum silvestrii,Vincetoxicum silvestrii,(Pamp.) Meve & Liede,species,Apocynaceae,Vincetoxicum,湖北娃儿藤
wcvp:531930,Vincetoxicum lii,Vincetoxicum lii,Meve & Liede,species,Apocynaceae,Vincetoxicum,阔叶娃儿藤
wcvp:531931,Vincetoxicum revolutum,Vincetoxicum revolutum,(M.G.Gilbert & P.T.Li) Meve & Liede,species,Apocynaceae,Vincetoxicum,卷冠秦岭藤
wcvp:531936,Vincetoxicum schneideri,Vincetoxicum schneideri,Meve & Liede,species,Apocynaceae,Vincetoxicum,汶川娃儿藤
wcvp:531937,Vincetoxicum secamonoides,Vincetoxicum secamonoides,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,蛇胆草
wcvp:531939,Vincetoxicum shaanxiense,Vincetoxicum shaanxiense,Meve & Liede,species,Apocynaceae,Vincetoxicum,秦岭藤
wcvp:531941,Vincetoxicum silvestre,Vincetoxicum silvestre,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,贵州娃儿藤
wcvp:531943,Vincetoxicum sinaicum,Vincetoxicum sinaicum,Meve & Liede,species,Apocynaceae,Vincetoxicum,个旧娃儿藤
wcvp:531953,Vincetoxicum mairei,Vincetoxicum mairei,(Hand.-Mazz.) Meve & Liede,species,Apocynaceae,Vincetoxicum,短叶秦岭藤
wcvp:531954,Vincetoxicum membranaceum,Vincetoxicum membranaceum,(Tsiang & P.T.Li) Meve & Liede,species,Apocynaceae,Vincetoxicum,膜叶娃儿藤
wcvp:531955,Vincetoxicum microcentrum,Vincetoxicum microcentrum,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,祛风藤
wcvp:531957,Vincetoxicum renchangii,Vincetoxicum renchangii,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,长梗娃儿藤
wcvp:531961,Vincetoxicum oligophyllum,Vincetoxicum oligophyllum,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,滑藤
wcvp:531962,Vincetoxicum oshimae,Vincetoxicum oshimae,(Hayata) Meve & Liede,species,Apocynaceae,Vincetoxicum,少花娃儿藤
wcvp:531963,Vincetoxicum parviurnulum,Vincetoxicum parviurnulum,(M.G.Gilbert & P.T.Li) Meve & Liede,species,Apocynaceae,Vincetoxicum,小花秦岭藤
wcvp:531966,Vincetoxicum pictum,Vincetoxicum pictum,(Tsiang) Meve & Liede,species,Apocynaceae,Vincetoxicum,紫叶娃儿藤
wcvp:531968,Vincetoxicum pilosellum,Vincetoxicum pilosellum,Meve & Liede,species,Apocynaceae,Vincetoxicum,宝兴藤
